🕘️更新时间,#genre#
CCTV-10,http://localhost:8000/live/-3128248338518682856
CCTV-10,http://localhost:8000/live/-4647887741469275476
CCTV-10,http://localhost:8000/live/8258902019527223708
CCTV-10,http://localhost:8000/live/1636646682718841616
CCTV-10,http://localhost:8000/live/-1505449031642108101
CCTV-10,http://localhost:8000/live/4096116232953115609
CCTV-10,http://localhost:8000/live/-13314961055933307
CCTV-10,http://localhost:8000/live/3476147448169467918
CCTV-10,http://localhost:8000/live/-2451993340392508035
CCTV-10,http://localhost:8000/live/-2931021831177423653
CCTV-11,http://localhost:8000/live/6953965599198355551
CCTV-11,http://localhost:8000/live/-4558854681519000456
CCTV-11,http://localhost:8000/live/-7090502753665794445
CCTV-11,http://localhost:8000/live/8314531378258350032
CCTV-11,http://localhost:8000/live/-4395997463462516940
CCTV-11,http://localhost:8000/live/-6601227968906892484
CCTV-11,http://localhost:8000/live/-1241361481864045535
CCTV-11,http://localhost:8000/live/-8628392036228706767
CCTV-12,http://localhost:8000/live/3094545309701564931
CCTV-12,http://localhost:8000/live/5318194412757531328
CCTV-12,http://localhost:8000/live/259790123657944045
CCTV-12,http://localhost:8000/live/-2820175634122374280
CCTV-12,http://localhost:8000/live/-8106085768979630907
CCTV-12,http://localhost:8000/live/-8926484570594853851
CCTV-12,http://localhost:8000/live/-6077573353953598032
CCTV-12,http://localhost:8000/live/3024104658419619180
CCTV-12,http://localhost:8000/live/-1703046971599412331
CCTV-12,http://localhost:8000/live/-7792441948278836774
CCTV-13,http://localhost:8000/live/-8088916780641739164
CCTV-13,http://localhost:8000/live/2585650194013690269
CCTV-13,http://localhost:8000/live/4886890270448956045
CCTV-13,http://localhost:8000/live/-9084669284812506205
CCTV-13,http://localhost:8000/live/-2941196801975391393
CCTV-13,http://localhost:8000/live/-36881978728137912
CCTV-13,http://localhost:8000/live/-2342642509141458343
CCTV-14,http://localhost:8000/live/-7377705873798136295
CCTV-14,http://localhost:8000/live/7314570265537455465
CCTV-14,http://localhost:8000/live/-8286910013892353160
CCTV-14,http://localhost:8000/live/-1074378285979353234
CCTV-15,http://localhost:8000/live/5073518627862091112
CCTV-15,http://localhost:8000/live/-123047698842398592
CCTV-16,http://localhost:8000/live/-1303510545572981173
CCTV-17,http://localhost:8000/live/-2245939414751501930

💰央视付费频道,#genre#

📡卫视频道,#genre#
广东卫视,http://localhost:8000/live/-1444308920056542281
广东卫视,http://localhost:8000/live/6892833895016688048
广东卫视,http://localhost:8000/live/-4754276717775764596
广东卫视,http://localhost:8000/live/-8407891769560172398
香港卫视,http://localhost:8000/live/-5859728530282107506
浙江卫视,http://localhost:8000/live/8312268149184004188
浙江卫视,http://localhost:8000/live/-1544525984803864138
浙江卫视,http://localhost:8000/live/88249174343609308
浙江卫视,http://localhost:8000/live/4085184857258205846
浙江卫视,http://localhost:8000/live/6824975843638168984
浙江卫视,http://localhost:8000/live/-1900496771775301728
湖南卫视,http://localhost:8000/live/5627204732595566431
湖南卫视,http://localhost:8000/live/-2652571424685387525
湖南卫视,http://localhost:8000/live/5627204732595566431
湖南卫视,http://localhost:8000/live/6721348631018785362
湖南卫视,http://localhost:8000/live/-6015270198776156249
北京卫视,http://localhost:8000/live/-2010136427003392024
北京卫视,http://localhost:8000/live/8542079840802164194
北京卫视,http://localhost:8000/live/8453866660480502334
北京卫视,http://localhost:8000/live/631873692359465931
北京卫视,http://localhost:8000/live/4441542717629529761
湖北卫视,http://localhost:8000/live/6005823801043588812
黑龙江卫视,http://localhost:8000/live/6485901063883710468
安徽卫视,http://localhost:8000/live/171829490459232853
重庆卫视,http://localhost:8000/live/-4456384307422504266
东方卫视,http://localhost:8000/live/-5663091755195466758
东方卫视,http://localhost:8000/live/-7373753936874675305
东方卫视,http://localhost:8000/live/-8987121919764238661
东南卫视,http://localhost:8000/live/-220338611561878564
东南卫视,http://localhost:8000/live/4180125841298743073
东南卫视,http://localhost:8000/live/-220338611561878564
东南卫视,http://localhost:8000/live/-8498804327030365165
东南卫视,http://localhost:8000/live/7591321282808531996
广西卫视,http://localhost:8000/live/3960109262564132092
广西卫视,http://localhost:8000/live/-8676858150868075832
贵州卫视,http://localhost:8000/live/-6035802439928815244
贵州卫视,http://localhost:8000/live/-8269169253599093
贵州卫视,http://localhost:8000/live/5799616922593264134
贵州卫视,http://localhost:8000/live/-2672909379620059442
贵州卫视,http://localhost:8000/live/2532544357869644429
贵州卫视,http://localhost:8000/live/2348207357592422956
海南卫视,http://localhost:8000/live/3491011821321004936
海南卫视,http://localhost:8000/live/3491011821321004936
海南卫视,http://localhost:8000/live/-7346328204146538466
海南卫视,http://localhost:8000/live/2417522776345065023
海南卫视,http://localhost:8000/live/-6711688726070097806
河北卫视,http://localhost:8000/live/6457290099693725956
河南卫视,http://localhost:8000/live/-1345146040462614087
河南卫视,http://localhost:8000/live/2461152950776700419
河南卫视,http://localhost:8000/live/-8517167634882752523
河南卫视,http://localhost:8000/live/-4952014166328227886
河南卫视,http://localhost:8000/live/979319398270016372
河南卫视,http://localhost:8000/live/1970869552633083383
吉林卫视,http://localhost:8000/live/3186082543733422171
吉林卫视,http://localhost:8000/live/1175638955161794835
吉林卫视,http://localhost:8000/live/-3753200640201018931
江苏卫视,http://localhost:8000/live/-8370672086949702527
江苏卫视,http://localhost:8000/live/2130305571986871781
江苏卫视,http://localhost:8000/live/5017796374188462351
江苏卫视,http://localhost:8000/live/-7131767107126677921
江苏卫视,http://localhost:8000/live/-8008644999857075041
江苏卫视,http://localhost:8000/live/3156153540863253896
江西卫视,http://localhost:8000/live/-7204943254422633129
江西卫视,http://localhost:8000/live/2330713043535337501
江西卫视,http://localhost:8000/live/8500730254012080550
江西卫视,http://localhost:8000/live/3769535982388996366
辽宁卫视,http://localhost:8000/live/-528448824708491483
辽宁卫视,http://localhost:8000/live/-6757268334356249749
辽宁卫视,http://localhost:8000/live/8929786982493960803
辽宁卫视,http://localhost:8000/live/-2476479122080141243
辽宁卫视,http://localhost:8000/live/-7855107501504648896
内蒙古卫视,http://localhost:8000/live/-1015618558379563333
内蒙古卫视,http://localhost:8000/live/3730530599980611442
内蒙古卫视,http://localhost:8000/live/-1952564070758820649
内蒙古卫视,http://localhost:8000/live/5287136471692156780
内蒙古卫视,http://localhost:8000/live/-5878974718329007627
宁夏卫视,http://localhost:8000/live/8086268570373780217
宁夏卫视,http://localhost:8000/live/3660520260479356694
青海卫视,http://localhost:8000/live/-6476144035914468600
青海卫视,http://localhost:8000/live/5819564100511191797
青海卫视,http://localhost:8000/live/2920693148703909361
青海卫视,http://localhost:8000/live/-4827703228229084615
山东卫视,http://localhost:8000/live/-2902910305982035798
山东卫视,http://localhost:8000/live/-1568796280493001792
山东卫视,http://localhost:8000/live/3322018007168054704
山东卫视,http://localhost:8000/live/8825783494936033258
山东卫视,http://localhost:8000/live/4989972685164988563
山西卫视,http://localhost:8000/live/6812375647352574117
陕西卫视,http://localhost:8000/live/4730360329588977933
四川卫视,http://localhost:8000/live/-8767747027599056432
四川卫视,http://localhost:8000/live/-8767747027599056432
四川卫视,http://localhost:8000/live/-672106241511361612
四川卫视,http://localhost:8000/live/-2241236677166438182
深圳卫视,http://localhost:8000/live/1252460191990610127
深圳卫视,http://localhost:8000/live/5144984181463308635
深圳卫视,http://localhost:8000/live/2531590861608490290
深圳卫视,http://localhost:8000/live/8441711334481822922
深圳卫视,http://localhost:8000/live/-7371746228401815964
深圳卫视,http://localhost:8000/live/-2869379512491306951
深圳卫视,http://localhost:8000/live/-581835165576889160
天津卫视,http://localhost:8000/live/1958208088130613102
天津卫视,http://localhost:8000/live/-5952011649773709178
天津卫视,http://localhost:8000/live/5387746761041905239
西藏卫视,http://localhost:8000/live/8579026890248626940
西藏卫视,http://localhost:8000/live/4343735988762285689
西藏卫视,http://localhost:8000/live/-7989013237632573184
西藏卫视,http://localhost:8000/live/-8256382610879826825
西藏卫视,http://localhost:8000/live/7918243302542495065
西藏卫视,http://localhost:8000/live/-7283694806590660446
西藏卫视,http://localhost:8000/live/602488551612468683
新疆卫视,http://localhost:8000/live/2924359058633306419
云南卫视,http://localhost:8000/live/1407231076184292932
云南卫视,http://localhost:8000/live/-8600371490670897979

☘️广东频道,#genre#
广东珠江,http://localhost:8000/live/-4402064064798838832
广东珠江,http://localhost:8000/live/-5704965990277407233
广东珠江,http://localhost:8000/live/3714127991534132909
广东珠江,http://localhost:8000/live/1503590062432198545
广东珠江,http://localhost:8000/live/-3462987021320064039
广东体育,http://localhost:8000/live/1889467249830160779
广东体育,http://localhost:8000/live/1391627600603702868
广东新闻,http://localhost:8000/live/-39742339129952726
广东新闻,http://localhost:8000/live/8154194253435401275
广东新闻,http://localhost:8000/live/130002412307752500
广东卫视,http://localhost:8000/live/-1444308920056542281
广东卫视,http://localhost:8000/live/6892833895016688048
广东卫视,http://localhost:8000/live/-4754276717775764596
广东卫视,http://localhost:8000/live/-8407891769560172398
大湾区卫视,http://localhost:8000/live/894589286806853319
江门综合,http://localhost:8000/live/1122904443933997321
佛山综合,http://localhost:8000/live/-7193605504171014404
深圳卫视,http://localhost:8000/live/1252460191990610127
深圳卫视,http://localhost:8000/live/5144984181463308635
深圳卫视,http://localhost:8000/live/2531590861608490290
深圳卫视,http://localhost:8000/live/8441711334481822922
深圳卫视,http://localhost:8000/live/-7371746228401815964
深圳卫视,http://localhost:8000/live/-2869379512491306951
深圳卫视,http://localhost:8000/live/-581835165576889160
茂名公共,http://localhost:8000/live/1956486789554452776

🌊港·澳·台,#genre#
翡翠台,http://localhost:8000/live/-8924314137375779669
翡翠台,http://localhost:8000/live/8305112594043855301
翡翠台,http://localhost:8000/live/128398720607720413
凤凰资讯,http://localhost:8000/live/3467461106886522477
凤凰香港,http://localhost:8000/live/-7810034205379240414
凤凰香港,http://localhost:8000/live/4013132104951139720
凤凰卫视,http://localhost:8000/live/8778354083611643921
香港卫视,http://localhost:8000/live/-5859728530282107506
纬来体育,http://localhost:8000/live/5035872629112964370
纬来体育,http://localhost:8000/live/3231850462380530706
无线新闻,http://localhost:8000/live/8849350404686270044
三立新闻,http://localhost:8000/live/-7061332574616079044
东森综合,http://localhost:8000/live/-5081978449983994881
东森超视,http://localhost:8000/live/658171583172075692
东森超视,http://localhost:8000/live/658171583172075692
东森超视,http://localhost:8000/live/-2212364055213469695

🎬电影频道,#genre#
CHC家庭影院,http://localhost:8000/live/2115216248995782568
CHC动作电影,http://localhost:8000/live/2185894260925614906
CHC动作电影,http://localhost:8000/live/-5692232404723828226
淘剧场,http://localhost:8000/live/3397851865933052302
淘娱乐,http://localhost:8000/live/-3129402715247812754
淘电影,http://localhost:8000/live/7712711182352140084
靖天映画,http://localhost:8000/live/7640141936785861074
靖天戏剧,http://localhost:8000/live/-3600561003480584845
经典电影,http://localhost:8000/live/528484678853679312
经典电影,http://localhost:8000/live/4923874773405882833
东森超视,http://localhost:8000/live/658171583172075692
东森超视,http://localhost:8000/live/658171583172075692
东森超视,http://localhost:8000/live/-2212364055213469695

🎥咪咕直播,#genre#

🏀体育频道,#genre#
CCTV-5,http://localhost:8000/live/5321088298126721029
CCTV-5,http://localhost:8000/live/380419791033400756
CCTV-5,http://localhost:8000/live/-8410099144415019842
CCTV-5,http://localhost:8000/live/6531090609576935804
CCTV-5,http://localhost:8000/live/-6409299565300851073
CCTV-5,http://localhost:8000/live/-3090772012985581484
CCTV-5,http://localhost:8000/live/-2452695525019966715
CCTV-5,http://localhost:8000/live/1514938532891220117
CCTV-5,http://localhost:8000/live/-8410099144415019842
CCTV-5,http://localhost:8000/live/6687462686482306840
CCTV-5+,http://localhost:8000/live/-3547087791818499945
CCTV-5+,http://localhost:8000/live/6975939060481186519
CCTV-5+,http://localhost:8000/live/-6951734618888334968
CCTV-5+,http://localhost:8000/live/-288993139473722280
CCTV-5+,http://localhost:8000/live/-8175658045944788535
CCTV-5+,http://localhost:8000/live/2449996951594244709
CCTV-5+,http://localhost:8000/live/-5819176957429624718
CCTV-5+,http://localhost:8000/live/-7917653844734035395
CCTV-5+,http://localhost:8000/live/-7223341616241593085
CCTV-5+,http://localhost:8000/live/-9064285225318773139
广东体育,http://localhost:8000/live/1889467249830160779
广东体育,http://localhost:8000/live/1391627600603702868
纬来体育,http://localhost:8000/live/5035872629112964370
纬来体育,http://localhost:8000/live/3231850462380530706
五星体育,http://localhost:8000/live/6460927700516834254
山东体育,http://localhost:8000/live/3150935105942918845
睛彩篮球,http://localhost:8000/live/3209608879975943061
睛彩广场舞,http://localhost:8000/live/4862747224867340346
快乐垂钓,http://localhost:8000/live/-2307235543636619412
JJ斗地主,http://localhost:8000/live/4126866591008101638
JJ斗地主,http://localhost:8000/live/4051859997642334964

🪁动画频道,#genre#
少儿动画,http://localhost:8000/live/-649216762735876899
动漫秀场,http://localhost:8000/live/1333907304994282755
动漫秀场,http://localhost:8000/live/5453918101093959575
动漫秀场,http://localhost:8000/live/2969476575140525442
金鹰卡通,http://localhost:8000/live/-8890330454923159318
浙江少儿,http://localhost:8000/live/8255793206726032648
浙江少儿,http://localhost:8000/live/5574038424797392371
浙江少儿,http://localhost:8000/live/4272119702214834626
浙江少儿,http://localhost:8000/live/4580257795959866467
浙江少儿,http://localhost:8000/live/8554429957998482066
中华小当家,http://localhost:8000/live/3392894150178239447

🎮游戏频道,#genre#
游戏风云,http://localhost:8000/live/8125453322036762890

🎵音乐频道,#genre#
CCTV-15,http://localhost:8000/live/5073518627862091112
CCTV-15,http://localhost:8000/live/-123047698842398592
音乐之声,http://localhost:8000/live/4905403367087625855
音乐之声,http://localhost:8000/live/-2969877164260545095
音乐之声,http://localhost:8000/live/-3261717523850900957
潮流音乐,http://localhost:8000/live/-3781873771240269487

🏛经典剧场,#genre#
封神榜,http://localhost:8000/live/-2600062182667688175
封神榜,http://localhost:8000/live/-7198770729636398415
